time,vid,speed,degree,avg_neighbor_dist,rel_speed_avg,keep_ratio,stable_label
50.0,6,14.36,1,63.42078208284723,0.28999999999999915,1.0,1
50.0,7,11.54,1,31.169999999999987,4.25,1.0,1
50.0,8,11.34,3,87.81117645294063,1.2400000000000002,1.0,1
50.0,9,11.57,3,108.46707188489977,6.876666666666666,0.3333333333333333,0
51.0,0,8.9,1,33.819557950984525,4.959999999999999,1.0,1
51.0,1,12.02,3,65.05135546063461,0.8866666666666667,0.6666666666666666,1
51.0,10,13.94,2,127.41499999999996,6.194999999999999,0.5,1
51.0,11,14.16,1,89.47,9.92,1.0,1
51.0,14,12.62,1,78.13185905890123,6.969999999999999,0.0,0
51.0,15,5.02,2,70.37499999999997,7.1850000000000005,1.0,1
51.0,16,4.24,1,89.47,9.92,1.0,1
51.0,17,10.47,3,101.11922318004137,3.2066666666666666,0.3333333333333333,0
51.0,19,14.65,1,27.75999999999999,3.41,1.0,1
51.0,2,13.86,1,33.819557950984525,4.959999999999999,1.0,1
51.0,20,13.66,1,66.71000000000004,1.3499999999999996,1.0,1
51.0,21,13.78,3,85.3823608389646,1.9666666666666661,0.0,0
51.0,22,12.43,1,85.7597224808943,1.1899999999999995,1.0,1
51.0,23,11.24,1,85.7597224808943,1.1899999999999995,1.0,1
51.0,24,5.65,1,78.13185905890123,6.969999999999999,0.0,0
51.0,25,2.21,1,54.42878098947283,8.96,1.0,1
51.0,3,15.01,1,66.71000000000004,1.3499999999999996,1.0,1
51.0,4,14.07,1,36.05229673682383,0.7200000000000006,1.0,1
51.0,5,11.26,3,64.97739593952804,1.3933333333333333,0.6666666666666666,1
51.0,6,13.35,1,36.05229673682383,0.7200000000000006,1.0,1
51.0,7,11.24,1,27.75999999999999,3.41,1.0,1
51.0,8,12.16,3,79.98493201547534,0.8866666666666667,0.6666666666666666,1
51.0,9,11.17,2,95.18322526479852,4.83,0.5,1
52.0,0,11.14,1,22.134075539764456,2.09,1.0,1
52.0,1,12.56,4,80.17590581556291,4.98,0.5,1
52.0,10,14.42,2,135.38500000000005,7.98,0.5,1
52.0,11,14.09,1,76.99586092771484,12.14,1.0,1
52.0,14,13.41,1,93.23395786943728,5.7,0.0,0
52.0,15,6.43,2,74.35500000000002,4.005000000000001,1.0,1
52.0,16,1.95,1,76.99586092771484,12.14,1.0,1
52.0,17,6.45,2,87.68,3.995,0.5,1
52.0,19,12.84,1,26.27000000000001,1.4900000000000002,1.0,1
52.0,2,13.23,1,22.134075539764456,2.09,1.0,1
52.0,20,13.77,1,67.5,0.7900000000000009,1.0,1
52.0,21,13.86,4,94.38726737115621,5.954999999999999,0.25,0
52.0,22,13.16,1,60.66445746893314,1.1999999999999993,1.0,1
52.0,23,11.96,1,60.66445746893314,1.1999999999999993,1.0,1
52.0,24,7.71,1,93.23395786943728,5.7,0.0,0
52.0,25,3.54,1,44.772484853981446,8.21,1.0,1
52.0,26,0.0,2,114.88962632878724,13.21,0.5,1
52.0,3,14.56,1,67.5,0.7900000000000009,1.0,1
52.0,4,13.93,1,9.222933372848336,0.5899999999999999,1.0,1
52.0,5,6.76,3,59.06638931665278,6.146666666666667,0.6666666666666666,1
52.0,6,13.34,1,9.222933372848336,0.5899999999999999,1.0,1
52.0,7,11.35,1,26.27000000000001,1.4900000000000002,1.0,1
52.0,8,12.3,3,70.37821282841433,2.453333333333333,0.6666666666666666,1
52.0,9,11.75,1,44.772484853981446,8.21,1.0,1
53.0,0,13.68,1,24.88540937979524,4.640000000000001,1.0,1
53.0,1,12.1,3,55.44507233080558,4.233333333333333,0.6666666666666666,1
53.0,10,14.9,1,128.76000000000005,6.700000000000001,1.0,1
53.0,11,13.84,1,62.3584036036844,11.29,1.0,1
53.0,14,13.18,1,108.86348928819068,3.6799999999999997,0.0,0
53.0,15,8.2,2,79.44856496153498,4.645,1.0,1
53.0,16,2.55,1,62.3584036036844,11.29,1.0,1
53.0,17,5.61,1,30.13712992306993,2.589999999999999,1.0,1
53.0,19,13.53,1,24.980000000000018,1.2899999999999991,1.0,1
53.0,2,9.04,1,24.88540937979524,4.640000000000001,1.0,1
53.0,20,13.22,1,67.58999999999997,0.08999999999999986,1.0,1
53.0,21,12.78,4,100.35283598626556,6.232499999999999,0.25,0
53.0,22,12.43,1,36.908981291821085,1.049999999999999,1.0,1
53.0,23,11.38,1,36.908981291821085,1.049999999999999,1.0,1
53.0,24,9.5,1,108.86348928819068,3.6799999999999997,0.0,0
53.0,25,5.35,1,38.10791256419065,6.110000000000001,1.0,1
53.0,26,1.91,1,71.76138306916889,10.87,1.0,1
53.0,3,13.31,1,67.58999999999997,0.08999999999999986,1.0,1
53.0,4,13.95,1,18.991534956395732,0.5199999999999996,0.0,0
53.0,5,4.38,3,55.413493680625955,6.513333333333333,0.6666666666666666,1
53.0,6,13.43,1,18.991534956395732,0.5199999999999996,0.0,0
53.0,7,12.24,1,24.980000000000018,1.2899999999999991,1.0,1
53.0,8,7.8,3,64.19687272587853,4.233333333333333,0.6666666666666666,1
53.0,9,11.46,1,38.10791256419065,6.110000000000001,1.0,1
54.0,0,14.08,1,36.756781687193396,9.08,1.0,1
54.0,1,11.84,3,54.45316083733807,5.3999999999999995,0.6666666666666666,1
54.0,10,14.84,1,133.84000000000003,5.07,1.0,1
54.0,11,14.18,1,45.791946890255694,11.66,1.0,1
54.0,14,12.68,2,124.7447662301621,7.515,0.0,0
54.0,15,9.77,2,86.7154742302376,4.96,1.0,1
54.0,16,2.52,1,45.791946890255694,11.66,1.0,1
54.0,17,4.92,1,39.59094846047518,4.85,1.0,1
54.0,19,13.56,1,23.680000000000007,1.3000000000000007,1.0,1
54.0,2,5.0,1,36.756781687193396,9.08,1.0,1
54.0,20,13.24,1,63.150000000000034,4.43,1.0,1
54.0,21,13.44,4,107.6947789379094,7.3374999999999995,0.25,0
54.0,22,13.14,1,12.120070131810238,1.200000000000001,1.0,1
54.0,23,11.94,1,12.120070131810238,1.200000000000001,1.0,1
54.0,24,10.33,2,89.2058154996988,6.34,0.5,1
54.0,25,6.79,1,36.56302503896522,3.9099999999999993,1.0,1
54.0,26,3.49,1,54.84343625266382,9.95,1.0,1
54.0,27,0.0,2,89.42202877914198,11.504999999999999,0.5,1
54.0,3,8.81,1,63.150000000000034,4.43,1.0,1
54.0,4,13.91,1,47.1387409674887,0.4800000000000004,0.0,0
54.0,5,4.59,3,54.88544920376169,5.400000000000001,0.6666666666666666,1
54.0,6,14.39,1,47.1387409674887,0.4800000000000004,0.0,0
54.0,7,12.26,1,23.680000000000007,1.3000000000000007,1.0,1
54.0,8,4.49,3,61.21756729525555,5.466666666666666,0.6666666666666666,1
54.0,9,10.7,1,36.56302503896522,3.9099999999999993,1.0,1
55.0,0,13.96,2,100.47786927932994,7.165000000000001,1.0,1
55.0,1,12.55,3,54.8108978526827,5.460000000000001,0.6666666666666666,1
55.0,10,12.79,1,134.31,0.46999999999999886,1.0,1
55.0,11,13.61,1,28.00343550352352,9.37,1.0,1
55.0,14,13.06,2,140.14452844926575,6.955,0.0,0
55.0,15,12.32,2,93.72417057418241,2.9499999999999997,1.0,1
55.0,16,4.24,1,28.00343550352352,9.37,1.0,1
55.0,17,6.89,1,53.138341148364816,5.430000000000001,1.0,1
55.0,19,12.7,1,22.19999999999999,1.4899999999999984,1.0,1
55.0,2,2.77,2,97.6515565611524,9.620000000000001,1.0,1
55.0,20,13.14,1,54.879999999999995,8.280000000000001,1.0,1
55.0,21,13.57,4,115.13269177342002,6.76,0.25,0
55.0,22,13.45,1,13.358925855022951,2.2399999999999984,1.0,1
55.0,23,11.21,1,13.358925855022951,2.2399999999999984,1.0,1
55.0,24,10.82,4,124.70747298016144,5.715,0.75,1
55.0,25,8.95,1,42.06137420484501,1.3299999999999992,1.0,1
55.0,26,4.95,1,36.37104480214998,8.620000000000001,1.0,1
55.0,27,1.39,2,102.08747693593189,10.55,0.5,1
55.0,3,4.86,1,54.879999999999995,8.280000000000001,1.0,1
55.0,4,13.94,1,74.79848193646713,0.17999999999999972,0.0,0
55.0,5,4.5,3,56.85234803327702,5.953333333333333,0.6666666666666666,1
55.0,6,13.76,1,74.79848193646713,0.17999999999999972,0.0,0
55.0,7,11.21,1,22.19999999999999,1.4899999999999984,1.0,1
55.0,8,5.24,3,57.965954597299735,5.460000000000001,0.6666666666666666,1
55.0,9,7.62,1,42.06137420484501,1.3299999999999992,1.0,1
56.0,0,14.67,2,107.00244674814275,7.56,0.5,1
56.0,1,12.86,2,13.161888936779548,6.06,1.0,1
56.0,10,8.66,1,130.78999999999996,3.5199999999999996,1.0,1
56.0,11,13.31,1,9.232312819656851,7.45,1.0,1
56.0,15,12.18,2,99.06368723309538,3.5599999999999996,1.0,1
56.0,16,5.86,1,9.232312819656851,7.45,1.0,1
56.0,17,8.58,1,67.3373744661908,3.5999999999999996,1.0,1
56.0,19,11.42,1,21.879999999999995,0.33000000000000007,1.0,1
56.0,2,3.51,2,101.76383214223551,9.18,1.0,1
56.0,20,13.92,1,47.900000000000034,6.9799999999999995,1.0,1
56.0,21,13.23,1,16.591515904220415,6.510000000000001,1.0,1
56.0,22,12.74,1,37.516721605172215,1.0700000000000003,0.0,0
56.0,23,11.67,1,37.516721605172215,1.0700000000000003,0.0,0
56.0,24,10.71,3,118.91911705967198,6.333333333333333,0.6666666666666666,1
56.0,25,11.42,1,52.03424353250455,6.63,1.0,1
56.0,26,6.72,1,16.591515904220415,6.510000000000001,1.0,1
56.0,27,2.87,1,75.84012196720148,7.840000000000001,1.0,1
56.0,28,0.0,2,98.0671470121917,13.21,1.0,1
56.0,3,6.94,1,47.900000000000034,6.9799999999999995,1.0,1
56.0,4,13.21,2,74.66497927031091,13.21,1.0,1
56.0,5,6.58,2,18.401969562959046,3.3599999999999994,1.0,1
56.0,7,11.09,1,21.879999999999995,0.33000000000000007,1.0,1
56.0,8,7.02,2,11.474060093582311,3.1399999999999997,1.0,1
56.0,9,4.79,1,52.03424353250455,6.63,1.0,1
57.0,0,13.76,2,112.87261140693647,5.45,0.0,0
57.0,1,12.1,2,29.730090623016945,3.0349999999999993,1.0,1
57.0,10,6.36,1,123.54287757697729,6.14,1.0,1
57.0,11,10.31,2,74.36739900960158,1.2999999999999998,1.0,1
57.0,15,12.5,2,103.06800795591465,4.365,0.5,1
57.0,16,8.43,2,76.81345522979731,2.24,1.0,1
57.0,17,9.91,1,82.59313833485201,2.59,0.0,0
57.0,19,11.73,1,21.159999999999997,0.7100000000000009,1.0,1
57.0,2,5.26,2,105.86145808056665,7.3,0.5,1
57.0,20,13.01,1,43.69,4.209999999999999,1.0,1
57.0,21,12.89,1,5.636452785218714,4.860000000000001,1.0,1
57.0,22,12.51,1,62.17240625872545,0.3100000000000005,0.0,0
57.0,23,12.2,1,62.17240625872545,0.3100000000000005,0.0,0
57.0,24,11.36,3,120.10567114833474,4.8933333333333335,0.3333333333333333,0
57.0,25,11.03,3,113.58835655751598,2.896666666666666,1.0,1
57.0,26,8.03,1,5.636452785218714,4.860000000000001,1.0,1
57.0,27,5.18,1,88.03470679226459,6.18,0.0,0
57.0,28,1.97,1,35.99000000000001,10.83,1.0,1
57.0,3,8.8,1,43.69,4.209999999999999,1.0,1
57.0,4,12.8,2,82.7047836497697,10.83,1.0,1
57.0,5,9.16,2,30.413043179457034,1.5649999999999995,1.0,1
57.0,7,11.02,1,21.159999999999997,0.7100000000000009,1.0,1
57.0,8,8.97,2,27.29603956264813,1.6599999999999993,1.0,1
57.0,9,5.66,1,59.554852866915965,5.369999999999999,1.0,1
58.0,0,14.4,2,120.80967841544867,5.41,0.0,0
58.0,1,12.42,2,48.799576497539036,2.0249999999999995,0.5,1
58.0,10,6.02,1,112.5146608224901,5.85,1.0,1
58.0,11,6.79,2,76.6729198425578,4.404999999999999,1.0,1
58.0,15,11.87,2,105.56663835609459,3.2,0.5,1
58.0,16,10.62,2,81.0033980362673,2.4899999999999998,1.0,1
58.0,17,12.42,1,98.61861588969909,0.5500000000000007,0.0,0
58.0,19,10.66,1,21.849999999999994,0.6899999999999995,1.0,1
58.0,2,7.17,2,111.7351755278007,5.4350000000000005,0.5,1
58.0,20,12.94,1,41.52000000000004,2.1799999999999997,1.0,1
58.0,21,13.99,1,28.5200911639497,4.27,1.0,1
58.0,22,12.4,1,85.83966682134783,1.1300000000000008,0.0,0
58.0,23,11.27,1,85.83966682134783,1.1300000000000008,0.0,0
58.0,24,10.81,3,123.08730179461482,3.816666666666667,0.3333333333333333,0
58.0,25,11.77,3,108.25046335418136,3.6966666666666668,1.0,1
58.0,26,9.72,2,80.81927935160293,2.5149999999999997,1.0,1
58.0,27,6.59,1,100.15289960854852,4.220000000000001,0.0,0
58.0,28,3.7,1,27.069999999999993,8.919999999999998,1.0,1
58.0,3,10.76,1,41.52000000000004,2.1799999999999997,1.0,1
58.0,4,12.62,1,27.069999999999993,8.919999999999998,1.0,1
58.0,5,10.31,2,45.05367128830129,1.1399999999999997,1.0,1
58.0,7,11.35,1,21.849999999999994,0.6899999999999995,1.0,1
58.0,8,10.48,3,74.82468758396153,0.9566666666666664,0.6666666666666666,1
58.0,9,6.81,1,64.75,4.96,1.0,1
59.0,0,14.01,2,129.66273534704717,3.6550000000000002,0.0,0
59.0,1,12.51,2,69.37567872065227,0.8199999999999994,0.5,1
59.0,10,8.42,1,101.32398975563484,3.9000000000000004,1.0,1
59.0,11,8.18,2,80.51934115161558,3.67,0.5,1
59.0,15,12.32,2,108.37850573043221,2.0650000000000004,0.5,1
59.0,16,11.92,2,87.59523401140254,1.9400000000000004,0.5,1
59.0,17,12.55,1,115.43302170522958,0.23000000000000043,0.0,0
59.0,19,11.47,1,21.430000000000035,0.4300000000000015,1.0,1
59.0,2,9.26,2,118.48724025843296,3.4699999999999998,0.5,1
59.0,20,8.89,1,44.75,3.2299999999999986,1.0,1
59.0,21,9.9,1,49.613305674990045,1.3599999999999994,1.0,1
59.0,22,13.46,1,110.59630418779831,2.1400000000000006,0.0,0
59.0,23,11.32,1,110.59630418779831,2.1400000000000006,0.0,0
59.0,24,11.45,3,127.50686660199726,2.526666666666667,0.3333333333333333,0
59.0,25,11.78,3,102.88807391321971,2.2699999999999996,1.0,1
59.0,26,11.26,2,79.62000978632639,1.17,1.0,1
59.0,27,8.62,1,113.60960962876337,2.83,0.0,0
59.0,28,5.59,1,22.830000000000013,4.24,1.0,1
59.0,3,12.12,1,44.75,3.2299999999999986,1.0,1
59.0,4,9.83,1,22.830000000000013,4.24,1.0,1
59.0,5,11.14,2,61.28668503133051,1.2349999999999994,1.0,1
59.0,7,11.04,1,21.430000000000035,0.4300000000000015,1.0,1
59.0,8,12.24,3,80.57563655828996,0.7833333333333332,0.6666666666666666,1
59.0,9,8.71,1,67.83000000000004,3.0699999999999985,1.0,1
60.0,0,13.75,2,139.78563363674886,2.67,0.0,0
60.0,1,12.62,4,117.73071935983936,2.562499999999999,0.5,1
60.0,10,10.13,1,91.35690723749352,2.549999999999999,1.0,1
60.0,11,10.76,2,85.89929696078767,0.4500000000000002,0.5,1
60.0,15,12.68,2,111.90832037083982,1.6199999999999992,0.5,1
60.0,16,11.16,2,96.11714239321576,0.25,0.5,1
60.0,17,11.99,1,132.45973350418612,0.6899999999999995,0.0,0
60.0,18,9.2,1,21.280000000000086,9.2,1.0,1
60.0,19,11.02,1,22.660000000000025,1.2400000000000002,1.0,1
60.0,2,10.84,2,126.34912566771011,1.6950000000000003,0.5,1
60.0,20,5.71,1,52.77999999999997,8.030000000000001,1.0,1
60.0,21,5.4,1,66.73230102431651,6.48,1.0,1
60.0,22,11.69,1,134.09818641577522,0.13000000000000078,0.0,0
60.0,23,11.82,1,134.09818641577522,0.13000000000000078,0.0,0
60.0,24,11.32,3,133.38314005980837,1.3533333333333335,0.3333333333333333,0
60.0,25,11.26,3,97.76187991570258,0.39999999999999974,1.0,1
60.0,26,11.88,3,99.15321353199143,2.453333333333333,1.0,1
60.0,27,10.17,1,127.67640424134757,1.1500000000000004,0.0,0
60.0,28,7.77,2,84.11607516754559,3.12,1.0,1
60.0,3,13.74,1,52.77999999999997,8.030000000000001,1.0,1
60.0,30,0.0,1,21.280000000000086,9.2,1.0,1
60.0,4,9.16,2,82.7144209644053,2.425,1.0,1
60.0,5,11.21,3,100.1891443883655,0.9866666666666658,0.3333333333333333,0
60.0,7,12.26,1,22.660000000000025,1.2400000000000002,1.0,1
60.0,8,12.09,3,86.22714344896981,0.5399999999999991,0.3333333333333333,0
60.0,9,10.66,1,68.41999999999996,0.5999999999999996,1.0,1
61.0,0,14.72,1,147.84304143245976,2.290000000000001,0.0,0
61.0,1,13.02,4,122.68966091268763,2.397499999999999,0.5,1
61.0,10,11.96,1,85.01423704298001,0.16000000000000014,1.0,1
61.0,11,12.34,2,92.90611314315206,0.6899999999999995,0.5,1
61.0,12,13.74,1,146.2461390943364,6.53,1.0,1
61.0,15,11.8,2,117.01937053416239,0.34999999999999964,0.5,1
61.0,16,11.63,2,106.6116347622312,0.3749999999999991,0.5,1
61.0,17,12.34,1,149.02450402534478,0.5399999999999991,0.0,0
61.0,18,11.28,1,30.129999999999995,8.85,1.0,1
61.0,19,12.44,1,22.230000000000018,0.4399999999999995,1.0,1
61.0,2,12.43,2,135.80152071622987,1.63,0.5,1
61.0,20,7.21,2,103.1205527749325,6.745,1.0,1
61.0,21,5.75,3,119.42042844829963,7.3566666666666665,0.6666666666666666,1
61.0,24,11.46,2,133.2618387266677,0.6499999999999986,0.5,1
61.0,25,11.67,3,93.49532857832203,0.26666666666666633,1.0,1
61.0,26,12.69,3,93.76988552723942,3.0899999999999994,0.6666666666666666,1
61.0,27,11.79,1,142.76367745333542,0.3299999999999983,0.0,0
61.0,28,10.22,2,79.55774284808884,1.8999999999999995,1.0,1
61.0,3,14.17,2,97.2215267315584,7.6899999999999995,1.0,1
61.0,30,2.43,1,30.129999999999995,8.85,1.0,1
61.0,4,9.22,2,77.15876107714814,2.3999999999999995,1.0,1
61.0,5,10.59,3,109.00880881215461,2.1333333333333333,0.3333333333333333,0
61.0,7,12.0,1,22.230000000000018,0.4399999999999995,1.0,1
61.0,8,12.46,4,104.26399242225858,2.3425,0.5,1
61.0,9,11.58,1,68.51999999999998,0.08999999999999986,1.0,1
62.0,1,12.92,5,126.55127011142557,3.4480000000000004,0.6,1
62.0,10,14.06,1,82.63715629182798,1.790000000000001,1.0,1
62.0,11,14.03,2,102.55222541137101,2.4449999999999994,0.5,1
62.0,12,14.18,1,135.67118485514897,7.02,1.0,1
62.0,15,12.27,1,82.63715629182798,1.790000000000001,1.0,1
62.0,16,11.91,3,118.78635800572461,4.8933333333333335,0.6666666666666666,1
62.0,17,12.22,1,92.20554484411454,12.22,1.0,1
62.0,18,12.55,1,37.98000000000002,7.86,1.0,1
62.0,19,12.64,1,21.470000000000027,0.7599999999999998,1.0,1
62.0,2,13.52,1,127.1,3.34,1.0,1
62.0,20,7.16,2,103.38832649965396,7.015,0.5,1
62.0,21,7.3,3,112.84996131160865,5.63,0.6666666666666666,1
62.0,24,10.18,1,127.1,3.34,1.0,1
62.0,25,11.26,3,91.16411558371333,1.17,1.0,1
62.0,26,12.44,3,88.7123222036955,2.286666666666666,0.6666666666666666,1
62.0,28,12.8,3,64.98240708178834,4.773333333333333,1.0,1
62.0,29,0.0,3,59.50831751701082,12.373333333333333,1.0,1
62.0,3,14.17,2,92.0453964274686,6.9399999999999995,0.5,1
62.0,30,4.69,1,37.98000000000002,7.86,1.0,1
62.0,31,0.0,2,104.82549885739915,12.065000000000001,1.0,1
62.0,4,11.4,3,54.444413237563225,4.773333333333333,1.0,1
62.0,5,10.98,3,118.7153146272076,1.5333333333333325,0.3333333333333333,0
62.0,7,11.88,1,21.470000000000027,0.7599999999999998,1.0,1
62.0,8,12.18,4,105.55905466569027,1.7699999999999998,0.5,1
62.0,9,11.35,1,68.42000000000007,0.08999999999999986,1.0,1
63.0,0,14.12,1,142.98581223324226,3.67,1.0,1
63.0,1,11.77,4,119.16040251105797,3.6350000000000002,0.75,1
63.0,10,13.87,1,84.15614831965638,1.3899999999999988,1.0,1
63.0,11,13.9,4,128.31952016088167,4.1025,0.75,1
63.0,12,14.13,2,134.62923144936974,3.660000000000001,0.5,1
63.0,15,12.48,1,84.15614831965638,1.3899999999999988,1.0,1
63.0,16,10.9,4,127.57335068252658,3.5599999999999996,0.5,1
63.0,17,12.53,2,108.16999697660393,6.014999999999999,1.0,1
63.0,18,12.01,1,43.789999999999964,5.819999999999999,1.0,1
63.0,19,11.45,1,21.730000000000018,0.25,1.0,1
63.0,2,13.18,2,138.05194928255298,1.5900000000000007,0.5,1
63.0,20,7.76,2,104.50211341937714,6.660000000000001,0.5,1
63.0,21,8.7,3,105.90144063998498,4.636666666666668,0.6666666666666666,1
63.0,22,5.07,1,143.2057572166706,8.83,1.0,1
63.0,24,10.95,1,129.33,2.2300000000000004,1.0,1
63.0,25,11.74,3,90.32754168971469,1.0866666666666667,0.6666666666666666,1
63.0,26,12.48,3,84.24480410269032,2.0500000000000007,0.3333333333333333,0
63.0,28,14.15,3,68.05533206238799,5.1000000000000005,1.0,1
63.0,29,2.27,3,63.26010828168021,10.74,1.0,1
63.0,3,14.71,2,88.05841270331615,6.480000000000001,0.5,1
63.0,30,6.19,1,43.789999999999964,5.819999999999999,1.0,1
63.0,31,2.13,2,92.24721017961294,9.584999999999999,1.0,1
63.0,4,13.11,3,55.98970553736611,4.406666666666667,1.0,1
63.0,5,10.45,4,132.1858335475535,2.3475000000000006,0.25,0
63.0,7,11.7,1,21.730000000000018,0.25,1.0,1
63.0,8,12.82,3,84.25778643121602,2.2766666666666673,0.6666666666666666,1
63.0,9,11.48,2,106.25488528114326,1.3399999999999999,1.0,1
64.0,0,13.08,1,119.41288414572358,2.58,1.0,1
64.0,1,12.9,4,118.68386227854211,3.6225,0.5,1
64.0,10,14.19,1,90.11504202961898,2.1799999999999997,1.0,1
64.0,11,13.8,3,114.37314651095505,3.773333333333334,1.0,1
64.0,12,13.46,2,127.59221464983571,1.7749999999999995,0.5,1
64.0,15,12.01,1,90.11504202961898,2.1799999999999997,1.0,1
64.0,16,12.12,3,113.878037467228,3.0033333333333325,0.6666666666666666,1
64.0,17,12.36,2,91.40991725597621,4.3549999999999995,1.0,1
64.0,18,11.83,1,48.02999999999997,4.24,1.0,1
64.0,19,12.31,1,21.480000000000018,0.25,1.0,1
64.0,2,13.52,2,138.24087024572015,1.4849999999999994,0.5,1
64.0,20,9.97,2,106.8634315868716,4.005,0.5,1
64.0,21,10.1,3,99.38958970528292,2.596666666666667,0.6666666666666666,1
64.0,22,7.48,1,121.92200129591049,6.32,1.0,1
64.0,24,10.61,1,132.23999999999998,2.91,1.0,1
64.0,25,11.58,3,92.00155961448684,1.1066666666666667,0.6666666666666666,1
64.0,26,11.84,3,89.73104252708187,1.0533333333333335,0.3333333333333333,0
64.0,27,12.3,1,94.96393052101422,12.3,1.0,1
64.0,28,15.61,3,72.00547512085673,5.176666666666666,0.6666666666666666,1
64.0,29,4.51,3,66.06269909311182,9.623333333333335,1.0,1
64.0,3,14.49,3,104.40510901863676,3.8800000000000003,0.6666666666666666,1
64.0,30,7.59,1,48.02999999999997,4.24,1.0,1
64.0,31,3.89,2,78.50998665294878,8.349999999999998,1.0,1
64.0,32,0.0,1,94.96393052101422,12.3,1.0,1
64.0,4,13.89,3,57.877925774461154,4.03,1.0,1
64.0,5,10.5,4,134.34713414611213,1.895,0.25,0
64.0,7,12.06,1,21.480000000000018,0.25,1.0,1
64.0,8,11.76,4,101.82023249355592,1.4325,0.75,1
64.0,9,11.02,2,104.05706686152135,1.6700000000000008,1.0,1
65.0,0,8.63,1,99.59142332550526,2.5699999999999985,1.0,1
65.0,1,12.82,3,105.41186461695774,3.3366666666666664,0.6666666666666666,1
65.0,10,14.81,1,99.91100940336858,3.0600000000000005,0.0,0
65.0,11,13.21,3,107.2119255593531,2.806666666666668,0.6666666666666666,1
65.0,12,14.22,2,122.87675545947502,1.2300000000000004,0.5,1
65.0,15,11.75,1,99.91100940336858,3.0600000000000005,0.0,0
65.0,16,12.2,3,106.84542449656753,2.413333333333333,0.6666666666666666,1
65.0,17,12.34,2,73.48953785444633,3.1300000000000003,1.0,1
65.0,18,12.18,1,50.39999999999998,2.369999999999999,1.0,1
65.0,19,12.28,1,21.22999999999996,0.25,1.0,1
65.0,2,13.6,2,140.19433397510306,2.0100000000000007,0.5,1
65.0,20,12.38,2,110.70278052474983,2.1099999999999994,0.5,1
65.0,21,12.22,3,93.20685841162786,1.1066666666666656,0.6666666666666666,1
65.0,22,8.94,1,99.77133055141643,4.270000000000001,1.0,1
65.0,24,10.2,1,135.65,3.4000000000000004,1.0,1
65.0,25,11.08,3,95.4159818513685,1.1199999999999999,0.6666666666666666,1
65.0,26,12.54,3,104.00529173047126,0.5999999999999996,0.0,0
65.0,27,12.7,1,80.48364057372153,10.91,1.0,1
65.0,28,15.09,3,76.23544305525883,4.33,0.6666666666666666,1
65.0,29,5.86,3,68.01187665571261,7.976666666666667,1.0,1
65.0,3,14.76,3,94.88169869164683,2.3333333333333326,0.6666666666666666,1
65.0,30,9.81,1,50.39999999999998,2.369999999999999,1.0,1
65.0,31,6.22,2,64.14722667094351,6.05,1.0,1
65.0,32,1.79,1,80.48364057372153,10.91,1.0,1
65.0,4,13.6,3,60.15121157265296,3.336666666666666,1.0,1
65.0,5,11.2,2,117.08321310247024,1.9549999999999992,0.5,1
65.0,7,12.03,1,21.22999999999996,0.25,1.0,1
65.0,8,12.68,3,89.01065931396734,0.8933333333333332,0.6666666666666666,1
65.0,9,11.19,2,102.3693889148103,1.0650000000000004,0.5,1
66.0,0,4.89,2,116.81229462250488,7.18,1.0,1
66.0,1,12.76,4,113.86094869858752,5.210000000000001,0.25,0
66.0,10,13.99,1,111.18482135615456,1.6600000000000001,0.0,0
66.0,11,13.36,3,100.94441907395371,2.053333333333333,0.3333333333333333,0
66.0,12,13.66,2,121.28031615447716,0.14999999999999947,0.5,1
66.0,15,12.33,1,111.18482135615456,1.6600000000000001,0.0,0
66.0,16,12.07,3,101.26306161209713,1.513333333333333,0.6666666666666666,1
66.0,17,11.81,2,54.81062214143474,1.6349999999999998,1.0,1
66.0,18,12.39,1,51.120000000000005,0.7300000000000004,1.0,1
66.0,19,11.98,1,21.55000000000001,0.3200000000000003,1.0,1
66.0,2,13.4,2,142.69186862039498,1.245,0.5,1
66.0,20,13.7,4,132.57366502877588,2.5374999999999996,0.75,1
66.0,21,13.59,3,85.3861753294347,1.0866666666666667,1.0,1
66.0,22,11.37,1,75.05824471701959,1.9900000000000002,1.0,1
66.0,24,11.17,1,137.88,2.2300000000000004,1.0,1
66.0,25,11.06,3,100.31073796798746,1.2466666666666661,0.3333333333333333,0
66.0,26,12.49,3,81.22893152625856,5.096666666666667,0.3333333333333333,0
66.0,27,12.33,1,64.23975093351464,8.4,1.0,1
66.0,28,14.88,3,80.87881019722984,3.7466666666666675,0.6666666666666666,1
66.0,29,7.34,3,69.36495636494567,6.3066666666666675,1.0,1
66.0,3,14.89,3,85.55196778707955,1.8800000000000008,0.6666666666666666,1
66.0,30,11.66,1,51.120000000000005,0.7300000000000004,1.0,1
66.0,31,8.8,2,49.969209472290956,3.1399999999999997,1.0,1
66.0,32,3.93,1,64.23975093351464,8.4,1.0,1
66.0,33,0.0,4,103.77010548939047,11.8575,0.5,1
66.0,4,13.3,3,62.8822442988772,2.693333333333334,0.6666666666666666,1
66.0,5,10.44,3,115.21744494730659,6.013333333333333,0.3333333333333333,0
66.0,7,12.3,1,21.55000000000001,0.3200000000000003,1.0,1
66.0,8,11.74,4,93.73558849135841,4.3725000000000005,0.75,1
66.0,9,11.49,2,101.53683916220774,1.1499999999999995,0.5,1
